id,name,category,status
4718,Prod_4718,Cat_3,active
4719,Prod_4719,Cat_4,active
4720,Prod_4720,Cat_0,inactive
4721,Prod_4721,Cat_1,active
4722,Prod_4722,Cat_2,active
4723,Prod_4723,Cat_3,active
4724,Prod_4724,Cat_4,active
4725,Prod_4725,Cat_0,active
4726,Prod_4726,Cat_1,active
4727,Prod_4727,Cat_2,active
4728,Prod_4728,Cat_3,active
4729,Prod_4729,Cat_4,active
4730,Prod_4730,Cat_0,inactive
4731,Prod_4731,Cat_1,active
4732,Prod_4732,Cat_2,active
4733,Prod_4733,Cat_3,active
4734,Prod_4734,Cat_4,active
4735,Prod_4735,Cat_0,active
4736,Prod_4736,Cat_1,active
4737,Prod_4737,Cat_2,active
4738,Prod_4738,Cat_3,active
4739,Prod_4739,Cat_4,active
4740,Prod_4740,Cat_0,inactive
4741,Prod_4741,Cat_1,active
4742,Prod_4742,Cat_2,active
4743,Prod_4743,Cat_3,active
4744,Prod_4744,Cat_4,active
4745,Prod_4745,Cat_0,active
4746,Prod_4746,Cat_1,active
4747,Prod_4747,Cat_2,active
4748,Prod_4748,Cat_3,active
4749,Prod_4749,Cat_4,active
4750,Prod_4750,Cat_0,inactive
4751,Prod_4751,Cat_1,active
4752,Prod_4752,Cat_2,active
4753,Prod_4753,Cat_3,active
4754,Prod_4754,Cat_4,active
4755,Prod_4755,Cat_0,active
4756,Prod_4756,Cat_1,active
4757,Prod_4757,Cat_2,active
4758,Prod_4758,Cat_3,active
4759,Prod_4759,Cat_4,active
4760,Prod_4760,Cat_0,inactive
4761,Prod_4761,Cat_1,active
4762,Prod_4762,Cat_2,active
4763,Prod_4763,Cat_3,active
4764,Prod_4764,Cat_4,active
4765,Prod_4765,Cat_0,active
4766,Prod_4766,Cat_1,active
4767,Prod_4767,Cat_2,active
4768,Prod_4768,Cat_3,active
4769,Prod_4769,Cat_4,active
4770,Prod_4770,Cat_0,inactive
4771,Prod_4771,Cat_1,active
4772,Prod_4772,Cat_2,active
4773,Prod_4773,Cat_3,active
4774,Prod_4774,Cat_4,active
4775,Prod_4775,Cat_0,active
4776,Prod_4776,Cat_1,active
4777,Prod_4777,Cat_2,active
4778,Prod_4778,Cat_3,active
4779,Prod_4779,Cat_4,active
4780,Prod_4780,Cat_0,inactive
4781,Prod_4781,Cat_1,active
4782,Prod_4782,Cat_2,active
4783,Prod_4783,Cat_3,active
4784,Prod_4784,Cat_4,active
4785,Prod_4785,Cat_0,active
4786,Prod_4786,Cat_1,active
4787,Prod_4787,Cat_2,active
4788,Prod_4788,Cat_3,active
4789,Prod_4789,Cat_4,active
4790,Prod_4790,Cat_0,inactive
4791,Prod_4791,Cat_1,active
4792,Prod_4792,Cat_2,active
4793,Prod_4793,Cat_3,active
4794,Prod_4794,Cat_4,active
4795,Prod_4795,Cat_0,active
4796,Prod_4796,Cat_1,active
4797,Prod_4797,Cat_2,active
4798,Prod_4798,Cat_3,active
4799,Prod_4799,Cat_4,active
4800,Prod_4800,Cat_0,inactive
4801,Prod_4801,Cat_1,active
4802,Prod_4802,Cat_2,active
4803,Prod_4803,Cat_3,active
4804,Prod_4804,Cat_4,active
4805,Prod_4805,Cat_0,active
4806,Prod_4806,Cat_1,active
4807,Prod_4807,Cat_2,active
4808,Prod_4808,Cat_3,active
4809,Prod_4809,Cat_4,active
4810,Prod_4810,Cat_0,inactive
4811,Prod_4811,Cat_1,active
4812,Prod_4812,Cat_2,active
4813,Prod_4813,Cat_3,active
4814,Prod_4814,Cat_4,active
4815,Prod_4815,Cat_0,active
4816,Prod_4816,Cat_1,active
4817,Prod_4817,Cat_2,active
4818,Prod_4818,Cat_3,active
4819,Prod_4819,Cat_4,active
4820,Prod_4820,Cat_0,inactive
4821,Prod_4821,Cat_1,active
4822,Prod_4822,Cat_2,active
4823,Prod_4823,Cat_3,active
4824,Prod_4824,Cat_4,active
4825,Prod_4825,Cat_0,active
4826,Prod_4826,Cat_1,active
4827,Prod_4827,Cat_2,active
4828,Prod_4828,Cat_3,active
4829,Prod_4829,Cat_4,active
4830,Prod_4830,Cat_0,inactive
4831,Prod_4831,Cat_1,active
4832,Prod_4832,Cat_2,active
4833,Prod_4833,Cat_3,active
4834,Prod_4834,Cat_4,active
4835,Prod_4835,Cat_0,active
4836,Prod_4836,Cat_1,active
4837,Prod_4837,Cat_2,active
4838,Prod_4838,Cat_3,active
4839,Prod_4839,Cat_4,active
4840,Prod_4840,Cat_0,inactive
4841,Prod_4841,Cat_1,active
4842,Prod_4842,Cat_2,active
4843,Prod_4843,Cat_3,active
4844,Prod_4844,Cat_4,active
4845,Prod_4845,Cat_0,active
4846,Prod_4846,Cat_1,active
4847,Prod_4847,Cat_2,active
4848,Prod_4848,Cat_3,active
4849,Prod_4849,Cat_4,active
4850,Prod_4850,Cat_0,inactive
4851,Prod_4851,Cat_1,active
4852,Prod_4852,Cat_2,active
4853,Prod_4853,Cat_3,active
4854,Prod_4854,Cat_4,active
4855,Prod_4855,Cat_0,active
4856,Prod_4856,Cat_1,active
4857,Prod_4857,Cat_2,active
4858,Prod_4858,Cat_3,active
4859,Prod_4859,Cat_4,active
4860,Prod_4860,Cat_0,inactive
4861,Prod_4861,Cat_1,active
4862,Prod_4862,Cat_2,active
4863,Prod_4863,Cat_3,active
4864,Prod_4864,Cat_4,active
4865,Prod_4865,Cat_0,active
4866,Prod_4866,Cat_1,active
4867,Prod_4867,Cat_2,active
4868,Prod_4868,Cat_3,active
4869,Prod_4869,Cat_4,active
4870,Prod_4870,Cat_0,inactive
4871,Prod_4871,Cat_1,active
4872,Prod_4872,Cat_2,active
4873,Prod_4873,Cat_3,active
4874,Prod_4874,Cat_4,active
4875,Prod_4875,Cat_0,active
4876,Prod_4876,Cat_1,active
4877,Prod_4877,Cat_2,active
4878,Prod_4878,Cat_3,active
4879,Prod_4879,Cat_4,active
4880,Prod_4880,Cat_0,inactive
4881,Prod_4881,Cat_1,active
4882,Prod_4882,Cat_2,active
4883,Prod_4883,Cat_3,active
4884,Prod_4884,Cat_4,active
4885,Prod_4885,Cat_0,active
4886,Prod_4886,Cat_1,active
4887,Prod_4887,Cat_2,active
4888,Prod_4888,Cat_3,active
4889,Prod_4889,Cat_4,active
4890,Prod_4890,Cat_0,inactive
4891,Prod_4891,Cat_1,active
4892,Prod_4892,Cat_2,active
4893,Prod_4893,Cat_3,active
4894,Prod_4894,Cat_4,active
4895,Prod_4895,Cat_0,active
4896,Prod_4896,Cat_1,active
4897,Prod_4897,Cat_2,active
4898,Prod_4898,Cat_3,active
4899,Prod_4899,Cat_4,active
4900,Prod_4900,Cat_0,inactive
4901,Prod_4901,Cat_1,active
4902,Prod_4902,Cat_2,active
4903,Prod_4903,Cat_3,active
4904,Prod_4904,Cat_4,active
4905,Prod_4905,Cat_0,active
4906,Prod_4906,Cat_1,active
4907,Prod_4907,Cat_2,active
4908,Prod_4908,Cat_3,active
4909,Prod_4909,Cat_4,active
4910,Prod_4910,Cat_0,inactive
4911,Prod_4911,Cat_1,active
4912,Prod_4912,Cat_2,active
4913,Prod_4913,Cat_3,active
4914,Prod_4914,Cat_4,active
4915,Prod_4915,Cat_0,active
4916,Prod_4916,Cat_1,active
4917,Prod_4917,Cat_2,active
4918,Prod_4918,Cat_3,active
4919,Prod_4919,Cat_4,active
4920,Prod_4920,Cat_0,inactive
4921,Prod_4921,Cat_1,active
4922,Prod_4922,Cat_2,active
4923,Prod_4923,Cat_3,active
4924,Prod_4924,Cat_4,active
4925,Prod_4925,Cat_0,active
4926,Prod_4926,Cat_1,active
4927,Prod_4927,Cat_2,active
4928,Prod_4928,Cat_3,active
4929,Prod_4929,Cat_4,active
4930,Prod_4930,Cat_0,inactive
4931,Prod_4931,Cat_1,active
4932,Prod_4932,Cat_2,active
4933,Prod_4933,Cat_3,active
4934,Prod_4934,Cat_4,active
4935,Prod_4935,Cat_0,active
4936,Prod_4936,Cat_1,active
4937,Prod_4937,Cat_2,active
4938,Prod_4938,Cat_3,active
4939,Prod_4939,Cat_4,active
4940,Prod_4940,Cat_0,inactive
4941,Prod_4941,Cat_1,active
4942,Prod_4942,Cat_2,active
4943,Prod_4943,Cat_3,active
4944,Prod_4944,Cat_4,active
4945,Prod_4945,Cat_0,active
4946,Prod_4946,Cat_1,active
4947,Prod_4947,Cat_2,active
4948,Prod_4948,Cat_3,active
4949,Prod_4949,Cat_4,active
4950,Prod_4950,Cat_0,inactive
4951,Prod_4951,Cat_1,active
4952,Prod_4952,Cat_2,active
4953,Prod_4953,Cat_3,active
4954,Prod_4954,Cat_4,active
4955,Prod_4955,Cat_0,active
4956,Prod_4956,Cat_1,active
4957,Prod_4957,Cat_2,active
4958,Prod_4958,Cat_3,active
4959,Prod_4959,Cat_4,active
4960,Prod_4960,Cat_0,inactive
4961,Prod_4961,Cat_1,active
4962,Prod_4962,Cat_2,active
4963,Prod_4963,Cat_3,active
4964,Prod_4964,Cat_4,active
4965,Prod_4965,Cat_0,active
4966,Prod_4966,Cat_1,active
4967,Prod_4967,Cat_2,active
4968,Prod_4968,Cat_3,active
4969,Prod_4969,Cat_4,active
4970,Prod_4970,Cat_0,inactive
4971,Prod_4971,Cat_1,active
4972,Prod_4972,Cat_2,active
4973,Prod_4973,Cat_3,active
4974,Prod_4974,Cat_4,active
4975,Prod_4975,Cat_0,active
4976,Prod_4976,Cat_1,active
4977,Prod_4977,Cat_2,active
4978,Prod_4978,Cat_3,active
4979,Prod_4979,Cat_4,active
4980,Prod_4980,Cat_0,inactive
4981,Prod_4981,Cat_1,active
4982,Prod_4982,Cat_2,active
4983,Prod_4983,Cat_3,active
4984,Prod_4984,Cat_4,active
4985,Prod_4985,Cat_0,active
4986,Prod_4986,Cat_1,active
4987,Prod_4987,Cat_2,active
4988,Prod_4988,Cat_3,active
4989,Prod_4989,Cat_4,active
4990,Prod_4990,Cat_0,inactive
4991,Prod_4991,Cat_1,active
4992,Prod_4992,Cat_2,active
4993,Prod_4993,Cat_3,active
4994,Prod_4994,Cat_4,active
4995,Prod_4995,Cat_0,active
4996,Prod_4996,Cat_1,active
4997,Prod_4997,Cat_2,active
4998,Prod_4998,Cat_3,active
4999,Prod_4999,Cat_4,active
